ഈ ലോകത്ത് എല്ലാവർക്കും  ഫ്രീഡം ഉണ്ട്;Non_hope_speech;
Nourin sk yantukond;Non_hope_speech;
ഗേ ആയാൽ എങ്ങനെ തിരിച്ചറിയും;Non_hope_speech;
ഒരു പാട് ആളുകൾക്ക് ഉണ്ടായ അനുഭവം ആണ് നികേഷ്  പറഞ്ഞത് അനുഭവം ഉള്ളവർ പറയാൻ മടിക്കുന്നു;Hope_speech;
കെവിൻ മോനെ എണീറ്റു പോടാ ഊളെ..അൽപബുദ്ധിക്കാരാ;Non_hope_speech;
Tik tok and pubg;not-malayalam;
LGBTQIA nഇത് കൂടാതെ ഇനിയുമുണ്ട്... Sexual Orientation;Non_hope_speech;
പറഞ്ഞതിൽ പലതും ശുദ്ധ മണ്ടത്തരങ്ങൾ  ആണ്;Non_hope_speech;
നികേഷ് എന്നാ പൊളിയാ;Hope_speech;
Onnu kalajittu poda;Non_hope_speech;
Allah ne tuna;Non_hope_speech;
നൂറുശതമാനവും ഇറക്കുമതിയിലെ ആശ്രയിക്കുന്ന വൻ വികസിത രാജ്യങ്ങളും കൂടി ഉണ്ട് ഉദാഹരണം ദുബായ്  സ്വിറ്റ്സർലാൻഡ് അറബ് രാഷ്ട്രങ്ങൾ എന്നാൽ ഇറക്കുമതിയിൽ ഇല്ലാഞ്ഞിട്ടും ദരിദ്ര രാഷ്ട്രങ്ങൾ ഉണ്ട് ഉദാഹരണം ഇറക്കുമതി പറഞ്ഞ ആഫ്രിക്കൻ രാജ്യങ്ങൾ ഇവയെ കുറിച്ച് ഒരു വീഡിയോ ചെയ്താൽ നന്നായിരിക്കും അതായത് ഇറക്കുമതിയും കയറ്റുമതിയും ഇറക്കുമതിയും;Non_hope_speech;
ആരാന്റെ ബെഡ് റൂമിൽ ഒളിഞ്ഞു നോക്കി കമന്റ് ഇടാൻ നാണക്കേട് തോന്നുന്നില്ലേ ഊള കാക്കാ;Non_hope_speech;
Xsebder nan deleted;Non_hope_speech;
Chettante number thaaro;Non_hope_speech;
ഞാൻ എല്ലാ പച്ചക്കറികളും സോപ്പ് ഇട്ട് കഴുകി ആണ് ഫ്രിഡ്ജ് ലോക്കെ വെക്കുന്നത്. പാക്കറ്റ് സാധനങ്ങൾ മുൻകൂട്ടി വാങ്ങി വെച്ച് അഞ്ചോ ആറോ ദിവസം കഴിഞ്ഞ് ഉപയോഗിക്കുന്നു.;Non_hope_speech;
@KMW Rider vegetables and groceries okke kondu vannu udane use cheytirunno?;Non_hope_speech;
Kurach vyras sarirathil kayariyal  adutha divasam peruki kuduthalavile;Non_hope_speech;
Ee kottitta aalu enthuva parayunne;Non_hope_speech;
@Megha Benjamin sexuality ബുദ്ധിയുള്ളവർക്കും ഇല്ലാത്തവർക്കും ഉള്ള കാര്യമാണ്;Non_hope_speech;
Bro pubg ban ആകുമോ;Non_hope_speech;
@Saranya Bhaskar madam dr aano;Non_hope_speech;
@Akhil Dev ഗേ ആണോ;Non_hope_speech;
Supreme cort cheyda niyamam thenditharamai an nan kanunnad karanam ee low kond vannal HIV kooduthal kanduvarum pashchathya rashtrathil HIV ee karanam kond dhayad USA ee low kond 30 lak olam Alkar HIV k pidivattitund pinne oro varshavum 3lak students abortion cheyyapedunnund ennan kanak adkond ee chadi india karod vendilllairunnu supreme cort evde 18 age  lady kum 21 age aya boysinum kalyanam enna option undallo pinnend kondan eemadiriyulla chetta low gal;Non_hope_speech;
@Sabareesh BS mandatharam onum eganay vilichu parayalay bro;Non_hope_speech;
Ipozhum ite angeekarikan kazhiyata alukal undallo keralatil. Itano champoornna sacharata;Hope_speech;
സത്യം ആണോ 🤔;Non_hope_speech;
Enna  ninte vaapa tippu sultanod poy ondaklan para kalla jihadi sudappo;Non_hope_speech;
Palunni valare valare valuthayi ..yithu yentha.. please;Non_hope_speech;
@AK WIZARD BY AKSP ennal padam kayathumbo nalla time pidikum;Non_hope_speech;
ധൈര്യമായി മുന്നോട്ട് പോകൂ... നിങ്ങളെപോലുള്ളവരെ സപ്പോർട്ട് ചെയ്യാൻ വിദ്യാഭ്യാസം ഉള്ള സമൂഹം മുന്നോട്ട് വരും.;Hope_speech;
സമൂഹത്തിന്റെ അവഗണനയും പരിഹാസവും സഹിച്ച് ജീവിക്കുന്ന ഒരു കൂട്ടം മനുഷ്യർ.... ശരിയായ വിദ്യാഭ്യാസമോ ആരോഗ്യ സംരക്ഷണമോ;Hope_speech;
Tik tok nu pakaram roposo upayogikku. Indian app;Non_hope_speech;
@Minish k John k John athenthaada thayoli.. Hindu name ittaa sanghi aakuo..Patti naayinte mone.. nee parayunne appo ninte matham maathram madhiyo ivde..atho ninte matham maathram aano Sheri erappa achaaayaaaa John kunneee;Non_hope_speech;
Hi jishsa ..;not-malayalam;
Ashida chechi I really like u... njngade clgil vannittnd chechi ....samsaram kett kondirikkan nalla rasan;Non_hope_speech;
@muhammed at ah book nte name onn parayavo..enikonn vayikanam;Non_hope_speech;
നിങ്ങളോട് ആണിനെ കെട്ടണം എന്ന് ആരോ നിർബന്ധിച്ചു എന്ന മട്ടിലാണ് നിങ്ങളുടെ കമന്റ്.nnഇഷ്ടമുള്ളവർ തമ്മിൽ വിവാഹം ചെയ്യാൻ സ്വാതന്ത്ര്യം ഉണ്ടാകണം എന്നാണ് നികേഷ് പറഞ്ഞത്.nnഅല്ലാതെ ഇനി മുതൽ എല്ലാ ആണും ആണിനേയും എല്ലാ പെണ്ണും പെണ്ണിനേയും കെട്ടണം എന്നല്ല.nnവെറും ലൈംഗികതയ്ക്കാണ് ഇവർ കെട്ടുന്നത് എന്നത്കൊണ്ട് നിങ്ങളെന്താ ഉദ്ദേശിക്കുന്നത്?nnവെറും ലൈംഗികതയ്ക്ക് വേണ്ടി തന്നെ ആണോ പെണ്ണോ ട്രാൻസ് വ്യക്തിയോ ഒക്കെ കെട്ടി എന്ന് തന്നെയിരിക്കട്ടെ;Hope_speech;
Jeevitham avasanikkunnathuvare randuperum santhoshamay kazhiyatte ennu athmardhamayittu agrahikkunnu;Non_hope_speech;
Chilar angana tune cheyyan nokkum Nalla theri paranju oodichal mathi.;Non_hope_speech;
ആർക്കും ഈ അവസ്ഥ വരാതെ ഇരിക്കട്ടെ...... പച്ച പാവങ്ങൾ......;Non_hope_speech;
മോഹനൻ വൈദ്യൻ ഇവിടെ വന്നപ്പോൾ അമേരിക്കയിൽ പോകാൻ ഒരു കോട്ട് തച്ചു എന്ന് പറഞ്ഞായിരുന്നു. ആരേലും ചോദിച്ചാൽ ആ കോട്ട് ഒരു പൊട്ടന് കൊടുത്തുന്നു പറഞ്ഞേക്കു. പൊട്ടനെ കാണാൻ ഈ എപ്പിസോഡ് കണ്ടാൽ മതി;Non_hope_speech;
സർ എത്ര മിനിട്ട് വരെ വയറസ് പുറത്ത് ജീവിക്കും;Non_hope_speech;
Avatharika name enthanavo;Non_hope_speech;
@Megha Benjamin നിങ്ങളെ പോലുള്ളവർ നാളെ ഇതുപോലെ ആകാതിരിക്കാൻ;Non_hope_speech;
Agana orikkallum koduvarann pattillla... ath 2parkkum orupolla thonnannam;Hope_speech;
ഞാനും ഒരു homosexual ആണ് എനിക്ക് ഒരിക്കലും അതിൽ regreat തോന്നിയിട്ടില്ല;Hope_speech;
@Mubashir jr ഏതു മതത്തിലെ ദൈവമായാലും എല്ലാം കണക്കാ.... religion is poison;Non_hope_speech;
KOZHIKKOTTUKAR arokkey ind ivdey;Non_hope_speech;
Sunil George ente opinion sharikkum vayikku teachare... ivarkku ennalla aarkkum avaravarudethaya swathanthryathil ivide jeevikkaam... ivarkku kuttikale venam edukkanam ennokke paranjaal??? Aa kuttiyum ivare pole aayi.... Athu pinne oru sambradayamayi maranamennano thankal parayunne?;Non_hope_speech;
Ee kottitta myran eatha🤣;Non_hope_speech;
@Akku Ikku alla ninnaya uddeshiche;Non_hope_speech;
പോലീസുകാരൊക്കെ വെറും മാടമ്പി സ്വഭാവക്കാരാണ്.;Non_hope_speech;
@Dini Midhun  നിനക്കെന്താ ഇത്ര ചൊറിച്ചിൽ നിന്റെ ലൈൻ ആണോ;Non_hope_speech;
സമൂഹത്തിന്റെ അവഗണനയും പരിഹാസവും സഹിച്ച് ജീവിക്കുന്ന ഒരു കൂട്ടം മനുഷ്യർ.... ശരിയായ വിദ്യാഭ്യാസമോ ആരോഗ്യ സംരക്ഷണമോ;Hope_speech;
@Jinesh Vp കൊള്ളാലോ കളി..  ഡീറ്റെയിൽസ് തന്നാൽ നീ എന്നെ ഒലത്തുമോ..  ഇത് നല്ല രസമുണ്ടല്ലോ..  പറമ്പത്ത് കുട്ടിയും കോലും കളിക്കുന്ന പിള്ളേരോട് പറ..;Non_hope_speech;
ഒരു ചുക്കും ചെയ്യില്ല ഇന്ത്യ വെറുതെ ഓലപ്പടക്കം പൊട്ടിക്കുക നമ്മുടെ 20 ആളെ അവർ കൊന്ന് ഇനി 200 ആളെ നമ്മൾ കൊള്ളുക എന്നിട്ടുമതി തള്ള്;Non_hope_speech;
കെവിൻ എന്ന് പറയുന്ന ഈ ഊള ഏതാണ്;Non_hope_speech;
കൊറോണ വിചാരികുന്നതും  ഇതാണ്   എങ്ങനെ  മനുഷ്യനെ  ഇല്ലാതാക്കാം;Non_hope_speech;
@MHD VTY thangalkk avshyamulla cmnt itta pore verthe pallinte edel kuthi manappikano;Non_hope_speech;
അയ്യോടാ..എന്ത് പാവമാണ് ഇവർ രണ്ടു പേരും..നികേഷ് സംസാരിക്കുമ്പോൾ സോനു നോക്കുന്നത് കണ്ടാൽ അറിയാം അവർ തമ്മിലുള്ള സ്നേഹം..ഒരു പെൺകുട്ടിയെ വിവാഹം കഴിക്കാൻ വീട്ടുകാർ നിർബന്ധിച്ചിട്ടും ഒരു പങ്കാളി ചതിച്ചിട്ടും  സ്വയം മനസ്സിലാക്കി അതിനെ എതിർത്ത നികേഷിനോട് ബഹുമാനം തോന്നുന്നു nനിങ്ങൾ നന്നായി ജീവിക്കു‍‍;Hope_speech;
@Nihal kp കേരളത്തിൽ ഐസിസിലേക്ക് തീവ്രവാദറിക്രൂട്മെന്റ് നടക്കുന്നു എന്ന പച്ചയായ പരമാർത്ഥം എങ്ങനെ ആണ് വർഗീയം ആവുന്നത്🤔..മോൻ അതിനെ ഓണസദ്യയും;Non_hope_speech;
@Gymnastics Aloud നിൻ്റെ അച്ചനും അമ്മക്കും വിദ്യാഭ്യസം ഉള്ളതു കൊണ്ടാണു നീ ഉണ്ടായത് ചക്കെ;Non_hope_speech;
Happy wedding anniversary suryamma.. eniyum kure kalam 2 aalum deergausayirikatte .daivam anugrahikatte 2 aalem. Ningalde community kum society kum ningal 2 alum oru mathraka ayi maratte.;Hope_speech;
@V P. Roy oh my fellow ..Christianity il jaathi ചിന്തയെ കുറിച്ച് പറയുമ്പോൾ ഇസ്ലാമിന്റെ പെണ്ണ് kettu പറഞ്ഞു divert ചെയ്യല്ലേ....;Non_hope_speech;
ഞാൻ ഒരുപാട് തവണ സ്പെന്റ്‌ ചെയ്യുന്നത് helo ആണ്‌.. അത് ban ആയി... അതിന് പകരം യൂസ് ആക്കാൻ  പറ്റുന്ന നല്ല app പറഞ്ഞു തരാമോ..;Non_hope_speech;
@Manu Manu സുഹൃത്തേ അതാണ്‌ ഞാന്‍ പറഞ്ഞതും;Non_hope_speech;
Randalum life powlik;Hope_speech;
Surya good.  കഴിഞ്ഞ കാലം ഓർക്കുന്നതാണ്  ഏറ്റവും വലിയ കാര്യം.  God bless u;Hope_speech;
പ്രകൃതി എന്താണ് സഹോ?nnഎന്താണ് ഇതിൽ പ്രകൃതി വിരുദ്ധം ആയിട്ടുള്ളത്;Non_hope_speech;
നിങ്ങളുടെ മതം കാരണം;Non_hope_speech;
Anchorer kollam;Non_hope_speech;
I am made in India;not-malayalam;
I kall vangallleee;Non_hope_speech;
സർ ഞാനുമായി സമ്പർക്കം പുലർത്തിയ എന്റെ സുഹൃത് ഇപ്പോൾ covid പോസിറ്റീവ് ആണ്. nഞാനിനി എന്തൊക്ക കാര്യങ്ങൾ ചെയ്യണം.;Non_hope_speech;
@Suhail PA nNrc caa ivide nadappakki varunnund athukondaanu kore Bangladeshi pattikal okke pooyathu.....  India ye verukkunna kore peerakal shaheen bagum mattum konduvannu....  Pidichu annakkilozhichukoduthu chunakuttikal..... nnEda mwone pakisthanil poyittu jihadikale theerathavarkku valinju keri vanna vaanangale eduthu kalayuka ennathu valiya kaaryamonnumallla....  India bharikkunnath rss aanu  ....... India  njangade thanthayude vakathanne.....;Non_hope_speech;
Sir പാലുണ്ണി എങ്ങനെയാ natural ആയി ഒഴുവക്കാം;Non_hope_speech;
സർ വിലപ്പെട്ട അറിവുകൾnഞാൻ ഇപ്പോ ക്വാറന്റനിലാണ് വിദേശത്ത് നിന്ന് വന്നിട്ട് 20 ദിവസം കഴിഞ്ഞു. ആദ്യം 7 ദിവസം സർക്കാർ ക്വാറന്റെൻ അത് കഴിഞ്ഞ് എന്റെ വീട്ടിലെ ഭാര്യ മക്കളെ അവരുടെ വീട്ടിൽ പറഞ്ഞയച്ച് ഞാൻ ഒറ്റക്ക് വീട്ടിലാണ്. 14 ദിവസം കഴിഞ്ഞ് ഹെൽത്ത് പറഞ്ഞു ഇനിയും 14 ദിവസം വീട്ടിൽ തന്നെ ഇരിക്കണമെന്നും നിക്കൾക്ക് ഭാര്യയെ വിളിക്കാമെന്നും 10 വയസ്സിന്ന് താഴെയുള്ള മക്കളായത് കൊണ്ട് അവരെ വിളിക്കരുതെന്നും ഞാൻ ആകെ 28 ദിവസമാകാൻ കാത്തിരിക്കയാണ്.nസാറിന്റെ മുമ്പേ ത്തെ ഒരു വീഡിയോയിൽ ഞാൻ കേട്ടു ഒരാൾ രോഗിയാണെങ്കിലും 14 ദിവസം കഴിഞ്ഞാൽ മറ്റൊരാളിലേക്ക് പകർത്താനുള്ള കഴിവില്ലെന്ന് .nഅപോൾ 28 ദിവസം എന്തിനാണ് ആവശ്യം ?;Non_hope_speech;
Nengal paranhath shariyaaanenn aaadhyam gayne kurich vjarikkumbo thonniyirunnu but avar janmanaaa anganeyaaan....ath nokkumbo avar paaavangalalle....ellavarum god creationsaaan;Hope_speech;
Mashallah great msg big salute tx dr.sir;not-malayalam;
കുറേ പട്ടാളക്കാർ കഷ്ടപ്പെടുന്നു ... ഞാനടക്കമുള്ള കുറേ പേർ രാജ്യസ്നേഹം പറഞ്ഞിട്ടും ചൈനയുടെ ഉൽപ്പന്നങ്ങളും ആപ്പുകളും daily use ചെയ്യുന്നു .. അവയൊക്കെ ബഹിഷ്കരിക്കാൻ കഴിവതും ശ്രമിക്കും..;Non_hope_speech;
apo boyne ningl nth ayi anu kanunne ...boy ayi oru vikarom kanille;Non_hope_speech;
Remove china app  ഞാൻ ആദ്യം ഇൻസ്റ്റാൾ ചെയ്തിരുന്നു ഇത് വെച്  chinese app പെട്ടന്ന് കണ്ടു പിടിക്കാൻ പറ്റി nBOYCOTT CHINA;Non_hope_speech;
Illagilum... nallathe.. parayunnavare... aarkkum... kandukooda... avideyum.. undakum.. drohikal;Non_hope_speech;
@ഒരു മലയാളി  പോയി കുണ്ണയെട്ത്ത് ആട്ട് മയ്രേ;Non_hope_speech;
Nthoke paranjallum Namma single pasang thene.n*Singles like adi makkale.n;Non_hope_speech;
ഈ  സന്തോഷം എന്നും  ഉണ്ടാവട്ടെ  സഹോദരി;Hope_speech;
@Hemlin Emany എങ്കിൽ ഞാൻ ടിവി തല്ലി പൊട്ടിക്കും;Non_hope_speech;
Asaru vlog GET SOME EDUCATION BITCH;not-malayalam;
@Behind Woods;not-malayalam;
@Sreekesh Mohanan മതം ഇല്ലാത്ത USSR;Non_hope_speech;
Bharat Matha ki jai;Non_hope_speech;
India over populated allenno ithaanee mandan .1.33 billion aayi ini engotta pokande nammude 3 time size ulla China vare 1.40 billion aanu.;Non_hope_speech;
സുഖമായി 7.8 മണിക്കൂർ ഉറക്കം Continue ആയിട്ട് ഉറങ്ങണം എന്നുണ്ടോ dr?;Non_hope_speech;
മെസെന്ജറിൽ കുണ്ടന്മാരുടെ മെസേജ് വരുന്നവർ ഉണ്ടെങ്കിൽ ചറപറാ അടിമക്കളെ ലൈക് 🤣;Non_hope_speech;
Ithokay enginay angeekariykan pattum;Non_hope_speech;
@ഒരു മലയാളി താനേതാടാ...?nരാഷ്ട്രീയം വീട്ടീന്നാ പറയണ്ടേ???;Non_hope_speech;
Jai pubg eniyilla... Jai Bharat matha;Non_hope_speech;
will do a video;not-malayalam;
Athinu pubg chinees app alla... Korean app aanu...chinees company aaya tencentinu 10% share und ...athaa ellarum chinees aanenn parayunnath... nnnammal pubg kalichal kuyappamonnum illa... Pubg kalikkunnavar cash koduth enthenkilum vaangiyaal athinte 10% chinees company kk pokum;Non_hope_speech;
Broo Negal e parayunna app okke indian aano;Non_hope_speech;
സർ... നന്ദി...nഒരാൾ ചുമക്കുമ്പോൾ 200 മില്യൻ എന്ന് പറഞ്ഞു ... അപ്പോൾ ഈ വൈറസ് എത്ര സമയം അന്തരീക്ഷത്തിൽ നിലനിൽക്കും....?nഅങ്ങനെ നില നിന്നാൽ കോവിഡ് ഉള്ള ഒരു വീടിന്റെ പരിസരത്തുള്ള ആൾക്കാർക്ക് രോഗം വരാനുള്ള സാധ്യത ഇല്ലേ....;Non_hope_speech;
കെവിൻ thaagalude എഡ്യൂക്കേഷൻ ക്വാളിഫിക്കേഷൻ എന്താണ്? നിങ്ങൾ എന്താണ് പറയുന്നത് ഒന്നും manasilakkunila. വെരി ബാഡ് 🤢🤢nigalude ബോഡി ലാംഗ്വേജ് ഇൽ മനസിലാകുന്നുണ്ട് നിങ്ങൾക് ഇതിനെ കുറിച് വ്യക്തമായ arivila കോൺഫിഡൻസ് ഇല്ല. നല്ല ഇന്റർവ്യൂ ടെ വളരെ മോശമായ ഭാഗം ആണ് കെവിൻ ടെ ഭാഗം;Non_hope_speech;
Home made sweets kazhikkan pattumo;Non_hope_speech;
എന്താണ് ഗേ എന്നതിനെപ്പറ്റിയും സ്വവർഗാനുരാഗം എന്നതിനെപ്പറ്റിയും കുറേ കാര്യങ്ങൾ വായിച്ചു മനസിലാക്കുക;Hope_speech;
@V 4 U Media ഭയങ്കര തമാശ ഞാൻ ചിരിച്ചു ചത്തു;Non_hope_speech;
എന്റെ കുടുംബത്തിൽ എത്രയോ കല്യാണങ്ങളും പ്രണയങ്ങളും നടക്കുന്നു. അതിൽ കുറെയെണ്ണം homosexual ആയാൽ എനിക്കെന്താ? എനിക്കെന്നല്ല;Hope_speech;
കെവിന്റ വാ അടപ്പിച്ചു കളഞ്ഞു...;Non_hope_speech;
Chetta pubg yaa;Non_hope_speech;
Kevin mandanumalla pulli parayunna Oro karyavum correct any...pakshe athu paranju pidipikkan pullku aryilla..Kevin paranju ethiyalum Arun athu valichu pocketip ittu kodukunnu..athu pullide vakchaduriyam;Non_hope_speech;
ആ  ഹോസ്റ്റലിന്റെ  നെയിം  മാത്രം കമന്റ്‌ ബോക്സിൽ നോക്കാൻ വന്നവർ ഉണ്ടെങ്കിൽ ഇവിടെ ലൈക്‌ അടി;Non_hope_speech;
Chetta njn chettante oru big fan anu. Ella videos um kanarundu;Hope_speech;
Hai sooryammaaa. Ammayude vakkukal enne orupadu sagada peduthi. Engilum saghadathekkal adhikam santhoshavum enikkundayi.oppam thanne abhimanavum.karanam prathisanthikale marikadannu ithuvare ethiyille. Iniyum othiri othiri uyaraghalilekku Ethan daivam nighale sahayikkatte. God bless you sooryammaaa & ishaniikkkaaa.;Hope_speech;
RSS തീവ്രവാദികൾ നേരത്തെ പദ്ധതി ഇട്ട പ്രകാരം ചൈനയുമായി ചേർന്ന് നടത്തുന്ന ഒരു നാടകമാണിത്. ബലിയാടാവുന്നത് പാവം ഇന്ത്യൻ സൈനികരും;Non_hope_speech;
Kottitta pottan bababa adikkaanallo nOnnum parayaaan kittunnillanParayunnathonnum nyaayavum illa;Non_hope_speech;
സൂര്യാമാ നോമ്പ് പിടിക്കാറുണ്ടോ;Non_hope_speech;
Ethu motham kalagal pinnna phone enthinnna;Non_hope_speech;
Hpy wding anvsry surya ishan      ikkayude matham seekarichoode;Hope_speech;
@Joe MTJ ningade  kudumbathil  ninnu   ethenkilum   aal  marichenkil  ningal   engane   parayuka illayirunnu.;Non_hope_speech;
Sad story ... mikyavardeyum vicharam gay;Non_hope_speech;
@Nitya Nidha നീയൊക്കെ കണ്ടത് എന്താ.. മതത്തിന്റെ പേരിൽ കുത്തുപാള എടുക്കുന്നവർ ഇപ്പോഴും ഉണ്ട്;Non_hope_speech;
@Salman Faris Mwonuse eth ninak manassilaakilla kaaranam neeyathalla ennum paranj ente thoolath keeraan varall;Non_hope_speech;
China ayit muttan patilla bro;Non_hope_speech;
Kalli balli thulayatte;Non_hope_speech;
പഠിക്കണം പഠിക്കണം..... എന്തു പഠിക്കണം?? nnആ അതെനിക്കറിയില്ല..!!!;Non_hope_speech;
matamiladhahu mattadhinu matram annu;Non_hope_speech;
Karayanda.....Pottu ellam sheriyavum;Hope_speech;
Arun sir kidukki;Hope_speech;
കമ്മി ആണല്ലേ??;Non_hope_speech;
Evara polullavariku  kuttykala adoppet  cheyanula neyamam  undakata  athukond  oro  arorum  ellatha  kungukalda  life  kudee raksha pedum;Hope_speech;
ദേ പഞ്ചായത്തിലെ ഒരേയൊരു ബുദ്ധിമാൻ വന്നിരിക്കുന്നു;Non_hope_speech;
Tik tok  ban cheyyumm 🤙🤙;Non_hope_speech;
ജോസഫ് പുത്തൻപുരയിൽ അച്ചൻ ഉണ്ടായിരുന്നു വെങ്കിൽ അവതാരകനും സംഘവും വെള്ളം കുടിച്ചേനെ;Non_hope_speech;
കേരളത്തിൻറ ഒരു പോക്കേ.;Non_hope_speech;
@Sujith Suji മോട്ടോ ലെനോവോ യുടെ കയ്യിലാണ് സഹോ..;Non_hope_speech;
Avar already set aaann;Non_hope_speech;
@Jasim Abudulla mttc kainj teacher avan povunnu.;Non_hope_speech;
Ponno kidu roast cheyyunnath keettittum kandittum ond pakshe eth myaarakam.Thank you;Non_hope_speech;
ഇതിൽ  അടിച്ചവർ എന്താണ് ഉദ്ദേശിക്കുന്നത്;Non_hope_speech;
ഈ  xender നു പകരം app use ചെയ്യാൻ നമുക്ക് ഇന്ത്യ ക്കാർക്ക് വികസിപ്പിക്കാൻ കഴിയില്ലേ;Non_hope_speech;
പാത്തു ജനിച്ചു പോയതല്ല അവരെ ബാല്യത്തിലെ  അവരുടെ കുടുംബങ്ങളിൽ നിന്നും മറ്റുള്ളവരിൽ നിന്നും വിദ്യക്ക് പകരം ലൈംഗിക ചൂഷണം പോലുള്ളവ നേരിട്ടാൽ കുഞ്ഞുങ്ങൾ ഇങ്ങനെ ആകും  അതിൽ തെറ്റുപറയാൻ pattilla;Non_hope_speech;
Say no to pubgnSay yes to pes;Non_hope_speech;
@Sarath S മറ്റേ ചേച്ചി ഉഫ്;Non_hope_speech;
@Vyas Deepഅത് തന്നെയാണ് ഞാനും പരന്ജത;Non_hope_speech;
@R Trollz എന്നെ സബ് ചെയ്ത തിരിച്ചും ചെയാം;Non_hope_speech;
Swantham peril vannit theri vilikkaada tha....liii;Non_hope_speech;
എന്റ കൈയിൽ ഇവ ഒന്നും ഇല്ല;Non_hope_speech;
@Masakkali നീ മൊഞ്ചുള്ള ചെക്കന്മാരെ കണ്ടിട്ടില്ലേ... നിനക്ക് കാഴ്ച കുറവുണ്ടോ..;Non_hope_speech;
റഹീമിന് എന്തൊരു ഗാംഭീര്യമാണ്. നല്ല ശബ്ദം;Non_hope_speech;
